Column1;name;path;preset1;preset2;preset3;preset4;preset5;preset6;preset7;preset8;preset9;preset10;preset11;preset12;preset13;preset15;preset16;value
;4_SourceFour_LEDSeries2_5deg_Lustr_19:Fanctrl;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Red;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.16599999368190765;0.16599999368190765;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Lime;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.27000001072883606;0.27000001072883606;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Amber;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.22599999606609344;0.22599999606609344;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Green;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.375;0.375;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Cyan;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.9903720617294312;0.9903720617294312;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Blue;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.9903720617294312;0.9903720617294312;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Indigo;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.9903720617294312;0.9903720617294312;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
Dimmer24;4_SourceFour_LEDSeries2_5deg_Lustr_20:Intensity;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Strobe;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;4_SourceFour_LEDSeries2_5deg_Lustr_20:Fanctrl;/lighting/fixtures/4_SourceFour_LEDSeries2_5deg_Lustr_20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer25;5_Eurolite_LEDPFE_100RGBW_1:Intensity;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.0;0.0;0.10361690074205399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;5_Eurolite_LEDPFE_100RGBW_1:Red;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;5_Eurolite_LEDPFE_100RGBW_1:Green;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;5_Eurolite_LEDPFE_100RGBW_1:Blue;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;5_Eurolite_LEDPFE_100RGBW_1:White;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;5_Eurolite_LEDPFE_100RGBW_1:Strobe;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;5_Eurolite_LEDPFE_100RGBW_1:Color;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;5_Eurolite_LEDPFE_100RGBW_1:Colorchgfade;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;5_Eurolite_LEDPFE_100RGBW_1:Dimspd;/lighting/fixtures/5_Eurolite_LEDPFE_100RGBW_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer26;7_Spotlight_Hyperion300PC_6C_1:Intensity;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.7289999723434448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5590000152587891;0.6110000014305115;0.0;0.0;0.6110000014305115
;7_Spotlight_Hyperion300PC_6C_1:Red;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.628000020980835;0.42500001192092896;0.0;0.0;0.42500001192092896
;7_Spotlight_Hyperion300PC_6C_1:Green;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.0;0.0;0.0;0.7329999804496765;0.7329999804496765;0.6029999852180481;0.0;0.0;0.0;0.0;0.0;0.49399998784065247;0.49399998784065247;0.0;0.0;0.49399998784065247
;7_Spotlight_Hyperion300PC_6C_1:Blue;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.6679999828338623;0.6679999828338623;0.0;0.0;0.0;0.7409999966621399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_1:Amber;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.7369999885559082;0.7369999885559082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7039999961853027;0.7039999961853027;0.0;0.0;0.7039999961853027
;7_Spotlight_Hyperion300PC_6C_1:Cyan;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.9639999866485596;0.9639999866485596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_1:Lime;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2590000033378601;0.2590000033378601;0.0;0.0;0.2590000033378601
;7_Spotlight_Hyperion300PC_6C_1:Strobe;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_1:Service;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer27;7_Spotlight_Hyperion300PC_6C_2:Intensity;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7649999856948853;0.0
;7_Spotlight_Hyperion300PC_6C_2:Red;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4090000092983246;0.4090000092983246;0.4090000092983246;0.4090000092983246;0.4090000092983246;0.0;0.4090000092983246;0.4090000092983246
;7_Spotlight_Hyperion300PC_6C_2:Green;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4860000014305115;0.4860000014305115;0.4860000014305115;0.4860000014305115;0.4860000014305115;0.0;0.4860000014305115;0.4860000014305115
;7_Spotlight_Hyperion300PC_6C_2:Blue;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.5339999794960022;0.5339999794960022;0.5339999794960022;0.0;0.0;0.43700000643730164;0.43700000643730164;0.43700000643730164;0.43700000643730164;0.43700000643730164;0.0;0.43700000643730164;0.43700000643730164
;7_Spotlight_Hyperion300PC_6C_2:Amber;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4449999928474426;0.4449999928474426;0.4449999928474426;0.4449999928474426;0.4449999928474426;0.0;0.4449999928474426;0.4449999928474426
;7_Spotlight_Hyperion300PC_6C_2:Cyan;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453000009059906;0.453000009059906;0.453000009059906;0.453000009059906;0.453000009059906;0.0;0.453000009059906;0.453000009059906
;7_Spotlight_Hyperion300PC_6C_2:Lime;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.7129999995231628;0.7129999995231628;0.7129999995231628;0.0;0.0;0.4779999852180481;0.4779999852180481;0.4779999852180481;0.4779999852180481;0.4779999852180481;0.0;0.4779999852180481;0.4779999852180481
;7_Spotlight_Hyperion300PC_6C_2:Strobe;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_2:Service;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer28;7_Spotlight_Hyperion300PC_6C_3:Intensity;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;0.36000001430511475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000001192092896;0.0
;7_Spotlight_Hyperion300PC_6C_3:Red;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;0.7289999723434448;0.7289999723434448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_3:Green;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_3:Blue;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;1.0;1.0;0.0;0.4699999988079071;0.4699999988079071;0.4699999988079071;0.0;0.0;0.4129999876022339;0.4129999876022339;0.4129999876022339;0.4129999876022339;0.4129999876022339;0.0;0.4129999876022339;0.4129999876022339
;7_Spotlight_Hyperion300PC_6C_3:Amber;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;0.8659999966621399;0.8659999966621399;0.0;0.0;0.0;0.0;0.0;0.0;0.42100000381469727;0.42100000381469727;0.42100000381469727;0.42100000381469727;0.42100000381469727;0.0;0.42100000381469727;0.42100000381469727
;7_Spotlight_Hyperion300PC_6C_3:Cyan;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42500001192092896;0.42500001192092896;0.42500001192092896;0.42500001192092896;0.42500001192092896;0.0;0.42500001192092896;0.42500001192092896
;7_Spotlight_Hyperion300PC_6C_3:Lime;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;1.0;1.0;0.0;0.6959999799728394;0.6959999799728394;0.6959999799728394;0.0;0.0;0.4449999928474426;0.4449999928474426;0.4449999928474426;0.4449999928474426;0.4449999928474426;0.0;0.4449999928474426;0.4449999928474426
;7_Spotlight_Hyperion300PC_6C_3:Strobe;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_3:Service;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer29;7_Spotlight_Hyperion300PC_6C_4:Intensity;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;0.36000001430511475;0.0;0.0;0.0;0.0;0.43700000643730164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37700000405311584;0.0
;7_Spotlight_Hyperion300PC_6C_4:Red;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;0.7289999723434448;0.7289999723434448;0.0;0.0;0.0;0.0;0.0;0.0;0.38499999046325684;0.38499999046325684;0.38499999046325684;0.38499999046325684;0.38499999046325684;0.0;0.38499999046325684;0.38499999046325684
;7_Spotlight_Hyperion300PC_6C_4:Green;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43700000643730164;0.43700000643730164;0.43700000643730164;0.43700000643730164;0.43700000643730164;0.0;0.43700000643730164;0.43700000643730164
;7_Spotlight_Hyperion300PC_6C_4:Blue;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;1.0;1.0;0.0;0.0;0.0;0.6600000262260437;0.0;0.0;0.5910000205039978;0.5910000205039978;0.5910000205039978;0.5910000205039978;0.5910000205039978;0.0;0.5910000205039978;0.5910000205039978
;7_Spotlight_Hyperion300PC_6C_4:Amber;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;0.8659999966621399;0.8659999966621399;0.0;0.0;0.0;0.0;0.0;0.0;0.6150000095367432;0.6150000095367432;0.6150000095367432;0.6150000095367432;0.6150000095367432;0.0;0.6150000095367432;0.6150000095367432
;7_Spotlight_Hyperion300PC_6C_4:Cyan;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;1.0;1.0;0.0;0.0;0.0;0.6029999852180481;0.0;0.0;0.6480000019073486;0.6480000019073486;0.6480000019073486;0.6480000019073486;0.6480000019073486;0.0;0.6480000019073486;0.6480000019073486
;7_Spotlight_Hyperion300PC_6C_4:Lime;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;1.0;1.0;0.0;0.0;0.0;0.5870000123977661;0.0;0.0;0.656000018119812;0.656000018119812;0.656000018119812;0.656000018119812;0.656000018119812;0.0;0.656000018119812;0.656000018119812
;7_Spotlight_Hyperion300PC_6C_4:Strobe;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;7_Spotlight_Hyperion300PC_6C_4:Service;/lighting/fixtures/7_Spotlight_Hyperion300PC_6C_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer30;8_RobertJuliat_Dalis860_3_1:Dimmer;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.3479999899864197;0.0;0.0;0.061000000685453415;0.1860000044107437;0.0;0.0;0.21899999678134918;0.21899999678134918;0.1860000044107437;0.0;0.0;0.09700000286102295;0.0
;8_RobertJuliat_Dalis860_3_1:Red;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.23399999737739563;0.23399999737739563;0.23399999737739563;0.23399999737739563;0.11299999803304672;0.11299999803304672;0.11299999803304672;0.6110000014305115;0.6110000014305115;1.0;1.0;0.0;0.11299999803304672;1.0
;8_RobertJuliat_Dalis860_3_1:Green;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1420000046491623;0.1420000046491623;0.0;0.0;0.1420000046491623
;8_RobertJuliat_Dalis860_3_1:Blue;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.2931501269340515;0.2931501269340515;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.10100000351667404;0.10100000351667404;0.2931501269340515;1.0;0.10100000351667404
;8_RobertJuliat_Dalis860_3_1:Uv;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_1:Cyan;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.0;0.03999999910593033;0.03999999910593033
;8_RobertJuliat_Dalis860_3_1:Amber;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_1:Coolwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.32880350947380066;0.32880350947380066;0.027;0.027;0.027000000700354576;0.31200000643730164;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.32880350947380066;0.1289999932050705;0.1289999932050705
;8_RobertJuliat_Dalis860_3_1:Warmwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.0;0.1899999976158142;0.1899999976158142
;8_RobertJuliat_Dalis860_3_1:Strobedur;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_1:Strobe;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_1:Resptime;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.3486109673976898;0.3486109673976898;0.0;0.0;0.0;0.0;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.3486109673976898;0.35199999809265137;0.35199999809265137
;8_RobertJuliat_Dalis860_3_1:Pot;/lighting/fixtures/8_RobertJuliat_Dalis860_3_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer31;8_RobertJuliat_Dalis860_3_2:Dimmer;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.3479999899864197;0.0;0.0;0.061000000685453415;0.1860000044107437;0.0;0.0;0.21899999678134918;0.21899999678134918;0.1860000044107437;0.0;0.0;0.09700000286102295;0.0
;8_RobertJuliat_Dalis860_3_2:Red;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.23399999737739563;0.23399999737739563;0.23399999737739563;0.23399999737739563;0.11299999803304672;0.11299999803304672;0.11299999803304672;0.6110000014305115;0.6110000014305115;1.0;1.0;0.0;0.11299999803304672;1.0
;8_RobertJuliat_Dalis860_3_2:Green;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1420000046491623;0.1420000046491623;0.0;0.0;0.1420000046491623
;8_RobertJuliat_Dalis860_3_2:Blue;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.2931501269340515;0.2931501269340515;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.10100000351667404;0.10100000351667404;0.2931501269340515;1.0;0.10100000351667404
;8_RobertJuliat_Dalis860_3_2:Uv;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_2:Cyan;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.0;0.03999999910593033;0.03999999910593033
;8_RobertJuliat_Dalis860_3_2:Amber;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_2:Coolwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.32880350947380066;0.32880350947380066;0.027;0.027;0.027000000700354576;0.31200000643730164;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.32880350947380066;0.1289999932050705;0.1289999932050705
;8_RobertJuliat_Dalis860_3_2:Warmwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.0;0.1899999976158142;0.1899999976158142
;8_RobertJuliat_Dalis860_3_2:Strobedur;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_2:Strobe;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_2:Resptime;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.3486109673976898;0.3486109673976898;0.0;0.0;0.0;0.0;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.3486109673976898;0.35199999809265137;0.35199999809265137
;8_RobertJuliat_Dalis860_3_2:Pot;/lighting/fixtures/8_RobertJuliat_Dalis860_3_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer32;8_RobertJuliat_Dalis860_3_3:Dimmer;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.3479999899864197;0.0;0.0;0.08900000154972076;0.1860000044107437;0.0;0.0;0.21899999678134918;0.21899999678134918;0.1860000044107437;0.0;0.0;0.09700000286102295;0.0
;8_RobertJuliat_Dalis860_3_3:Red;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.23399999737739563;0.23399999737739563;0.23399999737739563;0.23399999737739563;0.11299999803304672;0.11299999803304672;0.11299999803304672;0.6110000014305115;0.6110000014305115;1.0;1.0;0.0;0.11299999803304672;1.0
;8_RobertJuliat_Dalis860_3_3:Green;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1420000046491623;0.1420000046491623;0.0;0.0;0.1420000046491623
;8_RobertJuliat_Dalis860_3_3:Blue;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.2931501269340515;0.2931501269340515;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.10100000351667404;0.10100000351667404;0.2931501269340515;1.0;0.10100000351667404
;8_RobertJuliat_Dalis860_3_3:Uv;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_3:Cyan;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.0;0.03999999910593033;0.03999999910593033
;8_RobertJuliat_Dalis860_3_3:Amber;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_3:Coolwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.32880350947380066;0.32880350947380066;0.027;0.027;0.027000000700354576;0.31200000643730164;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.32880350947380066;0.1289999932050705;0.1289999932050705
;8_RobertJuliat_Dalis860_3_3:Warmwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.0;0.1899999976158142;0.1899999976158142
;8_RobertJuliat_Dalis860_3_3:Strobedur;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_3:Strobe;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_3:Resptime;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.3486109673976898;0.3486109673976898;0.0;0.0;0.0;0.0;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.3486109673976898;0.35199999809265137;0.35199999809265137
;8_RobertJuliat_Dalis860_3_3:Pot;/lighting/fixtures/8_RobertJuliat_Dalis860_3_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer33;8_RobertJuliat_Dalis860_3_4:Dimmer;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.3479999899864197;0.0;0.0;0.08900000154972076;0.1860000044107437;0.0;0.0;0.21899999678134918;0.21899999678134918;0.1860000044107437;0.0;0.0;0.09700000286102295;0.0
